epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
555,829.893,0.4734,0.35946,0.90645,0.5,0.18224,0.24005,0.10255,2.4348,2.41357,2.36716,0.0045154,0.0045154,0.0045154
556,831.592,0.43311,0.32128,0.86515,0.5,0.18224,0.24005,0.10255,2.4348,2.41357,2.36716,0.0045055,0.0045055,0.0045055
557,833.174,0.46374,0.31119,0.88991,0.5,0.18224,0.24005,0.10255,2.4348,2.41357,2.36716,0.0044956,0.0044956,0.0044956
558,834.772,0.46134,0.31029,0.90262,0.36859,0.18421,0.23088,0.10073,2.51251,2.52539,2.46346,0.0044857,0.0044857,0.0044857
559,836.34,0.43753,0.33345,0.88412,0.36859,0.18421,0.23088,0.10073,2.51251,2.52539,2.46346,0.0044758,0.0044758,0.0044758
560,837.937,0.43362,0.30621,0.88941,0.48735,0.21053,0.25581,0.10149,2.5016,2.60285,2.55672,0.0044659,0.0044659,0.0044659
561,839.523,0.42446,0.30494,0.86508,0.48735,0.21053,0.25581,0.10149,2.5016,2.60285,2.55672,0.004456,0.004456,0.004456
562,841.13,0.42966,0.30713,0.88655,0.49067,0.21053,0.24934,0.10454,2.57504,2.51916,2.62576,0.0044461,0.0044461,0.0044461
563,842.836,0.39872,0.2989,0.84158,0.49067,0.21053,0.24934,0.10454,2.57504,2.51916,2.62576,0.0044362,0.0044362,0.0044362
564,844.44,0.42233,0.3069,0.8442,0.5,0.18188,0.24549,0.10648,2.58815,2.71793,2.62253,0.0044263,0.0044263,0.0044263
565,846.131,0.44075,0.31939,0.86525,0.5,0.18188,0.24549,0.10648,2.58815,2.71793,2.62253,0.0044164,0.0044164,0.0044164
566,847.711,0.40168,0.29493,0.85564,0.35242,0.21053,0.24347,0.09368,2.58516,2.7568,2.73784,0.0044065,0.0044065,0.0044065
567,849.281,0.45358,0.31445,0.82629,0.35242,0.21053,0.24347,0.09368,2.58516,2.7568,2.73784,0.0043966,0.0043966,0.0043966
568,850.159,0.45138,0.31682,0.84726,0.36128,0.20597,0.24017,0.09169,2.61166,2.67678,2.72631,0.0043867,0.0043867,0.0043867
569,851.353,0.44988,0.3385,0.87249,0.36128,0.20597,0.24017,0.09169,2.61166,2.67678,2.72631,0.0043768,0.0043768,0.0043768
570,852.281,0.45067,0.32416,0.87407,0.36128,0.20597,0.24017,0.09169,2.61166,2.67678,2.72631,0.0043669,0.0043669,0.0043669
571,853.896,0.47175,0.3372,0.89286,0.35545,0.21053,0.23382,0.07992,2.58994,2.90861,2.73855,0.004357,0.004357,0.004357
572,855.476,0.40434,0.32955,0.87354,0.35545,0.21053,0.23382,0.07992,2.58994,2.90861,2.73855,0.0043471,0.0043471,0.0043471
573,857.083,0.42981,0.32541,0.87663,0.35541,0.21053,0.23376,0.07475,2.6035,2.96179,2.71766,0.0043372,0.0043372,0.0043372
574,858.658,0.4575,0.33029,0.87921,0.35541,0.21053,0.23376,0.07475,2.6035,2.96179,2.71766,0.0043273,0.0043273,0.0043273
575,860.24,0.43146,0.32182,0.85086,0.34199,0.18421,0.23082,0.07549,2.61157,2.89635,2.69964,0.0043174,0.0043174,0.0043174
576,861.822,0.41587,0.31309,0.8422,0.34199,0.18421,0.23082,0.07549,2.61157,2.89635,2.69964,0.0043075,0.0043075,0.0043075
577,863.409,0.46086,0.31874,0.85485,0.3538,0.21053,0.23927,0.0826,2.59846,2.86857,2.58899,0.0042976,0.0042976,0.0042976
578,865.009,0.39873,0.28252,0.82212,0.3538,0.21053,0.23927,0.0826,2.59846,2.86857,2.58899,0.0042877,0.0042877,0.0042877
579,866.599,0.51089,0.34763,0.87442,0.38794,0.18421,0.23699,0.08776,2.54966,2.73064,2.50501,0.0042778,0.0042778,0.0042778
580,868.304,0.45046,0.30083,0.87931,0.38794,0.18421,0.23699,0.08776,2.54966,2.73064,2.50501,0.0042679,0.0042679,0.0042679
581,869.92,0.48863,0.33286,0.87555,0.32423,0.21053,0.24869,0.09416,2.5449,2.60965,2.43401,0.004258,0.004258,0.004258
582,871.612,0.38948,0.27862,0.84133,0.32423,0.21053,0.24869,0.09416,2.5449,2.60965,2.43401,0.0042481,0.0042481,0.0042481
583,873.334,0.37888,0.2935,0.83513,0.32423,0.21053,0.24869,0.09416,2.5449,2.60965,2.43401,0.0042382,0.0042382,0.0042382
584,874.923,0.42057,0.2988,0.83308,0.43076,0.21053,0.26202,0.09751,2.58077,2.64171,2.52949,0.0042283,0.0042283,0.0042283
585,876.036,0.44751,0.32351,0.89379,0.43076,0.21053,0.26202,0.09751,2.58077,2.64171,2.52949,0.0042184,0.0042184,0.0042184
586,877.162,0.40515,0.30756,0.86051,0.43778,0.21053,0.26196,0.08355,2.59805,2.68985,2.50181,0.0042085,0.0042085,0.0042085
587,878.326,0.44753,0.30796,0.8974,0.43778,0.21053,0.26196,0.08355,2.59805,2.68985,2.50181,0.0041986,0.0041986,0.0041986
588,879.154,0.44483,0.32331,0.8912,0.42377,0.21053,0.26861,0.10004,2.56256,2.76284,2.45424,0.0041887,0.0041887,0.0041887
589,880.992,0.41118,0.28608,0.8489,0.42377,0.21053,0.26861,0.10004,2.56256,2.76284,2.45424,0.0041788,0.0041788,0.0041788
590,882.57,0.45668,0.31391,0.89566,0.44411,0.20927,0.25878,0.08491,2.58629,2.64653,2.52124,0.0041689,0.0041689,0.0041689
591,884.16,0.43486,0.31723,0.88136,0.44411,0.20927,0.25878,0.08491,2.58629,2.64653,2.52124,0.004159,0.004159,0.004159
592,885.771,0.45683,0.32616,0.88506,0.39566,0.21053,0.26054,0.098,2.52312,2.26786,2.51359,0.0041491,0.0041491,0.0041491
593,887.354,0.40703,0.3108,0.84868,0.39566,0.21053,0.26054,0.098,2.52312,2.26786,2.51359,0.0041392,0.0041392,0.0041392
594,889.068,0.40239,0.31801,0.84912,0.20968,0.34211,0.27844,0.09916,2.57259,2.54952,2.46908,0.0041293,0.0041293,0.0041293
595,890.749,0.42026,0.30284,0.86359,0.20968,0.34211,0.27844,0.09916,2.57259,2.54952,2.46908,0.0041194,0.0041194,0.0041194
596,892.353,0.45922,0.35279,0.8558,0.20968,0.34211,0.27844,0.09916,2.57259,2.54952,2.46908,0.0041095,0.0041095,0.0041095
597,894.067,0.38086,0.28675,0.8315,0.3322,0.20856,0.25105,0.09336,2.48705,2.46445,2.52486,0.0040996,0.0040996,0.0040996
598,895.784,0.44049,0.31493,0.86372,0.3322,0.20856,0.25105,0.09336,2.48705,2.46445,2.52486,0.0040897,0.0040897,0.0040897
599,897.362,0.4548,0.35837,0.88242,0.33815,0.18421,0.25712,0.09228,2.51892,2.73909,2.51673,0.0040798,0.0040798,0.0040798
600,899.061,0.42129,0.3051,0.85859,0.33815,0.18421,0.25712,0.09228,2.51892,2.73909,2.51673,0.0040699,0.0040699,0.0040699
601,900.663,0.42013,0.2952,0.86446,0.35516,0.21053,0.23972,0.1009,2.53244,2.7345,2.55955,0.00406,0.00406,0.00406
602,902.156,0.41473,0.30948,0.86166,0.35516,0.21053,0.23972,0.1009,2.53244,2.7345,2.55955,0.0040501,0.0040501,0.0040501
603,903.382,0.41141,0.30649,0.84759,0.33295,0.21053,0.22066,0.07826,2.55347,2.64158,2.57461,0.0040402,0.0040402,0.0040402
604,904.465,0.42798,0.31985,0.86817,0.33295,0.21053,0.22066,0.07826,2.55347,2.64158,2.57461,0.0040303,0.0040303,0.0040303
605,905.228,0.40645,0.28556,0.8378,0.32261,0.21053,0.23525,0.08628,2.54749,2.86283,2.56849,0.0040204,0.0040204,0.0040204
606,906.983,0.3742,0.29059,0.85097,0.32261,0.21053,0.23525,0.08628,2.54749,2.86283,2.56849,0.0040105,0.0040105,0.0040105
607,908.595,0.44066,0.33509,0.90484,0.35465,0.21053,0.23568,0.0869,2.56034,2.88883,2.60466,0.0040006,0.0040006,0.0040006
608,910.283,0.44779,0.32409,0.88363,0.35465,0.21053,0.23568,0.0869,2.56034,2.88883,2.60466,0.0039907,0.0039907,0.0039907
609,911.874,0.45942,0.32499,0.87343,0.35465,0.21053,0.23568,0.0869,2.56034,2.88883,2.60466,0.0039808,0.0039808,0.0039808
610,913.476,0.45846,0.35075,0.90773,0.29345,0.21053,0.22027,0.08154,2.60903,2.86832,2.66137,0.0039709,0.0039709,0.0039709
611,915.048,0.39833,0.28798,0.84282,0.29345,0.21053,0.22027,0.08154,2.60903,2.86832,2.66137,0.003961,0.003961,0.003961
612,916.656,0.37666,0.29144,0.85092,0.29757,0.21053,0.20006,0.07734,2.6018,3.12311,2.72597,0.0039511,0.0039511,0.0039511
613,918.225,0.43619,0.29981,0.88331,0.29757,0.21053,0.20006,0.07734,2.6018,3.12311,2.72597,0.0039412,0.0039412,0.0039412
614,919.813,0.38867,0.26052,0.82874,0.27244,0.18934,0.22217,0.08221,2.59141,3.00688,2.66776,0.0039313,0.0039313,0.0039313
615,921.405,0.41212,0.29528,0.8466,0.27244,0.18934,0.22217,0.08221,2.59141,3.00688,2.66776,0.0039214,0.0039214,0.0039214
616,923,0.40403,0.29886,0.85537,0.29723,0.19334,0.22298,0.07699,2.59402,3.06908,2.71954,0.0039115,0.0039115,0.0039115
617,924.591,0.40373,0.27833,0.84027,0.29723,0.19334,0.22298,0.07699,2.59402,3.06908,2.71954,0.0039016,0.0039016,0.0039016
618,926.182,0.36771,0.25972,0.86426,0.38391,0.18421,0.25253,0.0865,2.59214,3.07811,2.60173,0.0038917,0.0038917,0.0038917
619,927.897,0.37347,0.28144,0.85729,0.38391,0.18421,0.25253,0.0865,2.59214,3.07811,2.60173,0.0038818,0.0038818,0.0038818
620,928.778,0.40427,0.27763,0.83441,0.32966,0.20414,0.22639,0.0732,2.56425,3.03794,2.7109,0.0038719,0.0038719,0.0038719
621,929.916,0.39533,0.27321,0.84927,0.32966,0.20414,0.22639,0.0732,2.56425,3.03794,2.7109,0.003862,0.003862,0.003862
622,931.031,0.40275,0.2699,0.83638,0.32966,0.20414,0.22639,0.0732,2.56425,3.03794,2.7109,0.0038521,0.0038521,0.0038521
623,931.809,0.40858,0.29791,0.85948,0.30151,0.21053,0.23841,0.0824,2.56873,3.09978,2.65751,0.0038422,0.0038422,0.0038422
624,933.585,0.4468,0.28703,0.87176,0.30151,0.21053,0.23841,0.0824,2.56873,3.09978,2.65751,0.0038323,0.0038323,0.0038323
625,935.171,0.44201,0.31173,0.89452,0.34446,0.18421,0.24022,0.0971,2.54777,2.9666,2.56529,0.0038224,0.0038224,0.0038224
626,936.76,0.40393,0.28035,0.88598,0.34446,0.18421,0.24022,0.0971,2.54777,2.9666,2.56529,0.0038125,0.0038125,0.0038125
627,938.363,0.40394,0.28316,0.85142,0.3581,0.21053,0.26436,0.11362,2.54567,2.8263,2.49378,0.0038026,0.0038026,0.0038026
628,939.935,0.38702,0.28772,0.83209,0.3581,0.21053,0.26436,0.11362,2.54567,2.8263,2.49378,0.0037927,0.0037927,0.0037927
629,941.56,0.44162,0.30906,0.87084,0.36151,0.20642,0.27403,0.11527,2.52151,2.91463,2.46148,0.0037828,0.0037828,0.0037828
630,943.263,0.38999,0.27196,0.8786,0.36151,0.20642,0.27403,0.11527,2.52151,2.91463,2.46148,0.0037729,0.0037729,0.0037729
631,944.848,0.4067,0.29407,0.87363,0.33768,0.18421,0.23043,0.0878,2.47772,2.92898,2.49499,0.003763,0.003763,0.003763
632,946.432,0.39145,0.30937,0.8592,0.33768,0.18421,0.23043,0.0878,2.47772,2.92898,2.49499,0.0037531,0.0037531,0.0037531
633,948.03,0.4251,0.32564,0.88659,0.2,0.26316,0.25185,0.09971,2.45246,2.88276,2.43061,0.0037432,0.0037432,0.0037432
634,949.74,0.39291,0.28039,0.83828,0.2,0.26316,0.25185,0.09971,2.45246,2.88276,2.43061,0.0037333,0.0037333,0.0037333
635,951.314,0.42374,0.29512,0.88423,0.2,0.26316,0.25185,0.09971,2.45246,2.88276,2.43061,0.0037234,0.0037234,0.0037234
636,952.894,0.38838,0.30755,0.84543,0.28281,0.21053,0.26075,0.11051,2.40657,2.88483,2.34267,0.0037135,0.0037135,0.0037135
637,954.482,0.42447,0.32224,0.86001,0.28281,0.21053,0.26075,0.11051,2.40657,2.88483,2.34267,0.0037036,0.0037036,0.0037036
638,955.249,0.36213,0.27346,0.81972,0.5,0.15513,0.25732,0.11116,2.41816,2.79468,2.43837,0.0036937,0.0036937,0.0036937
639,956.429,0.43339,0.30857,0.87508,0.5,0.15513,0.25732,0.11116,2.41816,2.79468,2.43837,0.0036838,0.0036838,0.0036838
640,957.515,0.40482,0.28916,0.83549,0.39758,0.21053,0.26652,0.09861,2.45796,2.8609,2.47025,0.0036739,0.0036739,0.0036739
641,958.411,0.39381,0.31101,0.84493,0.39758,0.21053,0.26652,0.09861,2.45796,2.8609,2.47025,0.003664,0.003664,0.003664
642,960.05,0.45559,0.33181,0.89047,0.39987,0.21053,0.26737,0.10353,2.48565,2.83249,2.51728,0.0036541,0.0036541,0.0036541
643,961.64,0.45035,0.31852,0.89776,0.39987,0.21053,0.26737,0.10353,2.48565,2.83249,2.51728,0.0036442,0.0036442,0.0036442
644,963.224,0.41247,0.32061,0.86315,0.27443,0.21053,0.2505,0.106,2.51726,2.73106,2.58267,0.0036343,0.0036343,0.0036343
645,964.812,0.36976,0.27386,0.84151,0.27443,0.21053,0.2505,0.106,2.51726,2.73106,2.58267,0.0036244,0.0036244,0.0036244
646,966.416,0.39466,0.27313,0.86834,0.33327,0.21042,0.24985,0.09246,2.55025,2.61103,2.61777,0.0036145,0.0036145,0.0036145
647,968.106,0.34868,0.25754,0.84681,0.33327,0.21042,0.24985,0.09246,2.55025,2.61103,2.61777,0.0036046,0.0036046,0.0036046
648,969.703,0.43876,0.31201,0.91017,0.33327,0.21042,0.24985,0.09246,2.55025,2.61103,2.61777,0.0035947,0.0035947,0.0035947
649,971.275,0.40807,0.29236,0.86335,0.404,0.21053,0.2617,0.0979,2.47901,2.78756,2.48761,0.0035848,0.0035848,0.0035848
650,972.858,0.3988,0.28737,0.85131,0.404,0.21053,0.2617,0.0979,2.47901,2.78756,2.48761,0.0035749,0.0035749,0.0035749
651,974.448,0.40368,0.2871,0.84311,0.44282,0.20439,0.26414,0.10543,2.55737,2.46932,2.58148,0.003565,0.003565,0.003565
652,976.048,0.38103,0.29426,0.82712,0.44282,0.20439,0.26414,0.10543,2.55737,2.46932,2.58148,0.0035551,0.0035551,0.0035551
653,977.624,0.36468,0.26749,0.8424,0.42995,0.21053,0.26911,0.09956,2.49285,2.63336,2.51883,0.0035452,0.0035452,0.0035452
654,979.224,0.37255,0.2698,0.8643,0.42995,0.21053,0.26911,0.09956,2.49285,2.63336,2.51883,0.0035353,0.0035353,0.0035353
655,980.812,0.40701,0.28274,0.87964,0.49283,0.21053,0.26636,0.10294,2.49414,2.8983,2.54503,0.0035254,0.0035254,0.0035254
656,981.554,0.35347,0.2575,0.83052,0.49283,0.21053,0.26636,0.10294,2.49414,2.8983,2.54503,0.0035155,0.0035155,0.0035155
657,982.766,0.34041,0.2517,0.83527,0.43367,0.21053,0.28304,0.1072,2.54017,2.35692,2.59188,0.0035056,0.0035056,0.0035056
658,983.887,0.37246,0.25749,0.84562,0.43367,0.21053,0.28304,0.1072,2.54017,2.35692,2.59188,0.0034957,0.0034957,0.0034957
659,985.161,0.37233,0.26783,0.86112,0.42952,0.21053,0.28188,0.11213,2.5574,2.40157,2.57152,0.0034858,0.0034858,0.0034858
660,986.874,0.36672,0.26612,0.83874,0.42952,0.21053,0.28188,0.11213,2.5574,2.40157,2.57152,0.0034759,0.0034759,0.0034759
661,988.451,0.40455,0.27819,0.86393,0.42952,0.21053,0.28188,0.11213,2.5574,2.40157,2.57152,0.003466,0.003466,0.003466
662,990.035,0.39933,0.29292,0.84648,0.44027,0.21053,0.27391,0.09875,2.54751,2.32804,2.53211,0.0034561,0.0034561,0.0034561
663,991.663,0.38632,0.2832,0.85019,0.44027,0.21053,0.27391,0.09875,2.54751,2.32804,2.53211,0.0034462,0.0034462,0.0034462
664,993.36,0.365,0.28387,0.85092,0.39778,0.23684,0.28454,0.11324,2.58691,2.42439,2.55759,0.0034363,0.0034363,0.0034363
665,995.049,0.39318,0.28737,0.86285,0.39778,0.23684,0.28454,0.11324,2.58691,2.42439,2.55759,0.0034264,0.0034264,0.0034264
666,996.64,0.37174,0.28308,0.87446,0.44433,0.21011,0.27703,0.10539,2.5865,2.4879,2.60072,0.0034165,0.0034165,0.0034165
667,998.229,0.37948,0.31893,0.86213,0.44433,0.21011,0.27703,0.10539,2.5865,2.4879,2.60072,0.0034066,0.0034066,0.0034066
668,999.814,0.38237,0.30254,0.87051,0.38155,0.18421,0.26917,0.10614,2.53645,2.58181,2.52952,0.0033967,0.0033967,0.0033967
669,1001.4,0.42737,0.30405,0.88302,0.38155,0.18421,0.26917,0.10614,2.53645,2.58181,2.52952,0.0033868,0.0033868,0.0033868
670,1003,0.39127,0.28531,0.86198,0.29512,0.21053,0.2685,0.09679,2.52321,2.60694,2.52795,0.0033769,0.0033769,0.0033769
671,1004.56,0.38751,0.28707,0.84414,0.29512,0.21053,0.2685,0.09679,2.52321,2.60694,2.52795,0.003367,0.003367,0.003367
672,1006.18,0.39992,0.29567,0.85581,0.39751,0.23684,0.27417,0.08617,2.57701,2.87249,2.49556,0.0033571,0.0033571,0.0033571
673,1007.66,0.36935,0.25135,0.83581,0.39751,0.23684,0.27417,0.08617,2.57701,2.87249,2.49556,0.0033472,0.0033472,0.0033472
674,1008.7,0.36821,0.29292,0.86348,0.39751,0.23684,0.27417,0.08617,2.57701,2.87249,2.49556,0.0033373,0.0033373,0.0033373
675,1009.78,0.38752,0.26833,0.85466,0.36496,0.23684,0.26499,0.08589,2.57222,2.70055,2.55391,0.0033274,0.0033274,0.0033274
676,1010.6,0.39982,0.27807,0.87379,0.36496,0.23684,0.26499,0.08589,2.57222,2.70055,2.55391,0.0033175,0.0033175,0.0033175
677,1012.24,0.38186,0.26747,0.84226,0.31558,0.21053,0.25802,0.09318,2.56004,2.79695,2.51748,0.0033076,0.0033076,0.0033076
678,1013.83,0.3804,0.29625,0.87752,0.31558,0.21053,0.25802,0.09318,2.56004,2.79695,2.51748,0.0032977,0.0032977,0.0032977
679,1015.56,0.34043,0.25893,0.82286,0.33529,0.21455,0.26751,0.10213,2.50658,2.78442,2.46491,0.0032878,0.0032878,0.0032878
680,1017.14,0.40439,0.30577,0.85471,0.33529,0.21455,0.26751,0.10213,2.50658,2.78442,2.46491,0.0032779,0.0032779,0.0032779
681,1018.74,0.34227,0.26072,0.81682,0.37221,0.23037,0.28006,0.0942,2.5703,2.69269,2.44919,0.003268,0.003268,0.003268
682,1020.31,0.35478,0.26773,0.84496,0.37221,0.23037,0.28006,0.0942,2.5703,2.69269,2.44919,0.0032581,0.0032581,0.0032581
683,1021.92,0.39958,0.30041,0.8509,0.36288,0.23684,0.26992,0.09332,2.54187,2.59692,2.5349,0.0032482,0.0032482,0.0032482
684,1023.49,0.42615,0.35163,0.87584,0.36288,0.23684,0.26992,0.09332,2.54187,2.59692,2.5349,0.0032383,0.0032383,0.0032383
685,1025.1,0.38213,0.2833,0.83869,0.43607,0.21053,0.27345,0.10447,2.52777,2.79962,2.50584,0.0032284,0.0032284,0.0032284
686,1026.79,0.36689,0.26005,0.85605,0.43607,0.21053,0.27345,0.10447,2.52777,2.79962,2.50584,0.0032185,0.0032185,0.0032185
687,1028.38,0.37218,0.30075,0.86285,0.43607,0.21053,0.27345,0.10447,2.52777,2.79962,2.50584,0.0032086,0.0032086,0.0032086
688,1029.98,0.38458,0.29295,0.86589,0.31585,0.23684,0.26457,0.09885,2.53407,2.65866,2.47209,0.0031987,0.0031987,0.0031987
689,1031.68,0.36043,0.27082,0.85993,0.31585,0.23684,0.26457,0.09885,2.53407,2.65866,2.47209,0.0031888,0.0031888,0.0031888
690,1033.29,0.3991,0.28392,0.89024,0.36677,0.18421,0.26996,0.09725,2.55903,2.62179,2.49687,0.0031789,0.0031789,0.0031789
691,1034.28,0.37058,0.25122,0.86426,0.36677,0.18421,0.26996,0.09725,2.55903,2.62179,2.49687,0.003169,0.003169,0.003169
692,1035.47,0.43219,0.31782,0.88709,0.31189,0.21053,0.26798,0.09465,2.56072,2.48234,2.52439,0.0031591,0.0031591,0.0031591
693,1036.56,0.38981,0.26746,0.83043,0.31189,0.21053,0.26798,0.09465,2.56072,2.48234,2.52439,0.0031492,0.0031492,0.0031492
694,1037.32,0.42209,0.28883,0.89555,0.431,0.21053,0.27622,0.10395,2.56174,2.52511,2.54141,0.0031393,0.0031393,0.0031393
695,1039.15,0.39883,0.27604,0.87121,0.431,0.21053,0.27622,0.10395,2.56174,2.52511,2.54141,0.0031294,0.0031294,0.0031294
696,1040.74,0.34871,0.26394,0.84982,0.36333,0.23684,0.2662,0.0954,2.57553,2.42163,2.57932,0.0031195,0.0031195,0.0031195
697,1042.45,0.37078,0.2555,0.83648,0.36333,0.23684,0.2662,0.0954,2.57553,2.42163,2.57932,0.0031096,0.0031096,0.0031096
698,1044.06,0.37428,0.28806,0.84374,0.38874,0.21053,0.26953,0.09917,2.58634,2.36713,2.63899,0.0030997,0.0030997,0.0030997
699,1045.74,0.37051,0.27905,0.84678,0.38874,0.21053,0.26953,0.09917,2.58634,2.36713,2.63899,0.0030898,0.0030898,0.0030898
700,1047.33,0.39473,0.27329,0.86238,0.38874,0.21053,0.26953,0.09917,2.58634,2.36713,2.63899,0.0030799,0.0030799,0.0030799
701,1048.92,0.37791,0.27194,0.83609,0.39799,0.21053,0.2721,0.09851,2.51297,2.29987,2.56995,0.00307,0.00307,0.00307
702,1050.51,0.40576,0.27283,0.85941,0.39799,0.21053,0.2721,0.09851,2.51297,2.29987,2.56995,0.0030601,0.0030601,0.0030601
703,1052.1,0.39423,0.29293,0.8327,0.39931,0.20889,0.26917,0.10317,2.53705,2.35473,2.60107,0.0030502,0.0030502,0.0030502
704,1053.69,0.40219,0.32534,0.86336,0.39931,0.20889,0.26917,0.10317,2.53705,2.35473,2.60107,0.0030403,0.0030403,0.0030403
705,1055.28,0.3769,0.26537,0.86335,0.39623,0.21053,0.27706,0.10545,2.54072,2.42234,2.56101,0.0030304,0.0030304,0.0030304
706,1056.86,0.37862,0.258,0.87096,0.39623,0.21053,0.27706,0.10545,2.54072,2.42234,2.56101,0.0030205,0.0030205,0.0030205
707,1058.46,0.3752,0.28193,0.84518,0.3913,0.21053,0.27208,0.10352,2.47682,2.38279,2.47187,0.0030106,0.0030106,0.0030106
708,1060.04,0.33247,0.25294,0.8378,0.3913,0.21053,0.27208,0.10352,2.47682,2.38279,2.47187,0.0030007,0.0030007,0.0030007
709,1060.78,0.31373,0.2316,0.80448,0.48066,0.21053,0.27731,0.10395,2.52819,2.57383,2.52703,0.0029908,0.0029908,0.0029908
710,1061.95,0.36443,0.2714,0.85559,0.48066,0.21053,0.27731,0.10395,2.52819,2.57383,2.52703,0.0029809,0.0029809,0.0029809
711,1063.03,0.33705,0.25745,0.81871,0.5,0.20733,0.28391,0.10369,2.54607,2.8575,2.48874,0.002971,0.002971,0.002971
712,1064.23,0.37591,0.27584,0.85235,0.5,0.20733,0.28391,0.10369,2.54607,2.8575,2.48874,0.0029611,0.0029611,0.0029611
713,1065.83,0.38162,0.27068,0.8409,0.5,0.20733,0.28391,0.10369,2.54607,2.8575,2.48874,0.0029512,0.0029512,0.0029512
714,1067.42,0.3817,0.27437,0.86662,0.48529,0.18421,0.25929,0.10102,2.46786,2.4811,2.47046,0.0029413,0.0029413,0.0029413
715,1069.12,0.34025,0.25585,0.84543,0.48529,0.18421,0.25929,0.10102,2.46786,2.4811,2.47046,0.0029314,0.0029314,0.0029314
716,1070.72,0.38727,0.29381,0.86335,0.3454,0.21053,0.27761,0.10947,2.58305,2.42926,2.51864,0.0029215,0.0029215,0.0029215
717,1072.43,0.35744,0.2782,0.84372,0.3454,0.21053,0.27761,0.10947,2.58305,2.42926,2.51864,0.0029116,0.0029116,0.0029116
718,1074.04,0.36017,0.28196,0.85174,0.43408,0.21053,0.26423,0.10655,2.48838,2.68836,2.49219,0.0029017,0.0029017,0.0029017
719,1075.72,0.36018,0.28603,0.85091,0.43408,0.21053,0.26423,0.10655,2.48838,2.68836,2.49219,0.0028918,0.0028918,0.0028918
720,1077.32,0.32402,0.24911,0.81399,0.38197,0.21053,0.27104,0.10924,2.55315,2.55228,2.48563,0.0028819,0.0028819,0.0028819
721,1078.9,0.3231,0.27066,0.83691,0.38197,0.21053,0.27104,0.10924,2.55315,2.55228,2.48563,0.002872,0.002872,0.002872
722,1080.49,0.37638,0.26024,0.84453,0.43697,0.21053,0.26208,0.10484,2.52808,2.80157,2.51555,0.0028621,0.0028621,0.0028621
723,1082.09,0.36622,0.27375,0.84619,0.43697,0.21053,0.26208,0.10484,2.52808,2.80157,2.51555,0.0028522,0.0028522,0.0028522
724,1083.68,0.33535,0.25025,0.84575,0.48331,0.18421,0.28716,0.09628,2.45014,3.21434,2.40239,0.0028423,0.0028423,0.0028423
725,1085.39,0.39894,0.30218,0.85359,0.48331,0.18421,0.28716,0.09628,2.45014,3.21434,2.40239,0.0028324,0.0028324,0.0028324
726,1086.74,0.35316,0.23952,0.82787,0.48331,0.18421,0.28716,0.09628,2.45014,3.21434,2.40239,0.0028225,0.0028225,0.0028225
727,1087.84,0.30906,0.22716,0.82953,0.48154,0.18421,0.27308,0.10604,2.50215,2.53413,2.45241,0.0028126,0.0028126,0.0028126
728,1088.9,0.33079,0.25456,0.83107,0.48154,0.18421,0.27308,0.10604,2.50215,2.53413,2.45241,0.0028027,0.0028027,0.0028027
729,1089.73,0.36048,0.27439,0.84132,0.47992,0.18421,0.2656,0.10351,2.49207,2.56832,2.46726,0.0027928,0.0027928,0.0027928
730,1091.5,0.35067,0.25868,0.81557,0.47992,0.18421,0.2656,0.10351,2.49207,2.56832,2.46726,0.0027829,0.0027829,0.0027829
731,1093.08,0.35169,0.26215,0.84926,0.48649,0.18421,0.27234,0.10152,2.45507,2.46798,2.39062,0.002773,0.002773,0.002773
732,1094.67,0.3403,0.24432,0.82234,0.48649,0.18421,0.27234,0.10152,2.45507,2.46798,2.39062,0.0027631,0.0027631,0.0027631
733,1096.26,0.34077,0.2507,0.83327,0.47411,0.21053,0.27952,0.10936,2.46663,2.49446,2.3618,0.0027532,0.0027532,0.0027532
734,1097.86,0.34544,0.25892,0.82476,0.47411,0.21053,0.27952,0.10936,2.46663,2.49446,2.3618,0.0027433,0.0027433,0.0027433
735,1099.57,0.39125,0.29833,0.85525,0.4232,0.21053,0.26326,0.09402,2.52012,2.61108,2.48283,0.0027334,0.0027334,0.0027334
736,1101.29,0.33152,0.23849,0.85201,0.4232,0.21053,0.26326,0.09402,2.52012,2.61108,2.48283,0.0027235,0.0027235,0.0027235
737,1102.89,0.35126,0.28604,0.87201,0.39364,0.21053,0.24639,0.08892,2.52653,2.62606,2.44416,0.0027136,0.0027136,0.0027136
738,1104.59,0.37226,0.27659,0.84805,0.39364,0.21053,0.24639,0.08892,2.52653,2.62606,2.44416,0.0027037,0.0027037,0.0027037
739,1106.15,0.36456,0.25394,0.87118,0.39364,0.21053,0.24639,0.08892,2.52653,2.62606,2.44416,0.0026938,0.0026938,0.0026938
740,1107.78,0.34733,0.25164,0.82347,0.39383,0.21053,0.26365,0.0977,2.48654,2.4361,2.39553,0.0026839,0.0026839,0.0026839
741,1109.48,0.38469,0.27038,0.86904,0.39383,0.21053,0.26365,0.0977,2.48654,2.4361,2.39553,0.002674,0.002674,0.002674
